director_id,director_gender,film_id
1784,male,20311
1785,male,96287
1786,male,27181
1055,male,40998
1530,male,39056
1440,male,24757
1787,male,26587
1788,male,36801
1374,male,122188
727,male,14257
657,male,5424
428,male,64811
1717,male,39024
703,male,30527
584,male,26427
1789,male,35197
1790,male,198306
1790,male,198307
104,male,66775
1791,male,71756
660,male,139383
1792,male,35217
1087,male,37707
1397,male,39376
291,male,1785
186,male,32720
786,male,51413
150,male,35166
1458,male,38846
125,male,52726
274,male,54254
1793,male,68429
1794,male,47238
1492,male,50182
345,male,42139
482,male,12832
1463,male,39641
1790,male,198308
1795,male,63883
682,male,8652
861,female,18897
883,male,52072
1132,male,21531
997,male,108017
95,male,61120
730,male,149511
1383,female,33809
1012,male,37711
1012,male,110901
1647,male,211256
1796,male,44680
1492,male,70804
1797,female,47282
1798,male,16878
948,male,43780
585,female,41499
341,male,34647
708,male,51865
1799,male,37652
1541,male,28478
196,male,51617
1721,male,3037
1303,male,113012
1800,male,34703
204,male,69544
1801,male,45622
303,male,87267
347,male,27205
1802,male,41252
192,male,4556
180,male,72356
1803,male,41522
1804,male,38575
1805,male,15714
1012,male,110903
1012,male,110899
1806,female,61222
723,male,39768
181,male,31011
188,male,1863
1807,male,26796
94,male,104343
94,male,104744
1808,male,17631
1568,male,5899
1393,male,86266
1809,male,17914
1810,male,37766
1811,male,26584
1812,male,38022
1073,male,31262
530,male,54233
186,male,52713
1813,male,5465
1028,male,13221
1814,male,18848
763,male,42008
756,male,86667
596,male,33195
1724,male,19528
983,male,22538
1815,male,44629
1344,male,67367
1816,male,37951
718,male,23759
1817,male,26280
1368,male,8900
460,male,3476
128,male,46334
1818,male,171492
125,male,39142
1819,female,1914
58,male,35552
1820,male,67381
1821,male,25474
1822,male,33774
119,male,41248
1823,male,29538
1824,male,31900
455,male,37842
564,male,29159
1604,male,122671
1825,male,20200
708,male,62981
561,male,46164
1826,male,113458
115,female,42085
129,female,55562
225,male,49943
1445,male,27579
1008,male,77057
1683,male,55648
185,male,88034
891,male,172535
1827,male,107983
1828,male,54182
757,male,105737
1228,male,33481
1644,male,37645
1829,male,15915
198,male,8886
1794,male,138522
186,male,40652
1009,male,45884
1830,female,44992
598,male,121154
439,male,59572
1831,male,41216
123,male,34145
1832,male,40911
1568,male,2754
1303,male,166204
297,male,22136
1833,male,42318
1834,male,36569
1835,male,56969
671,male,706
1836,male,41402
1837,male,27374
569,male,38031
1838,female,43619
427,male,43369
1839,male,42188
1840,male,4706
1841,male,9577
1842,male,20034
1843,female,19597
1844,male,16015
671,male,10311
671,male,12482
385,male,46837
1593,male,76825
1845,male,41308
1495,male,113456
1846,male,39681
1847,male,64156
1848,male,50475
1849,male,97241
1698,male,41009
1302,male,74896
771,female,44716
1850,male,155445
345,male,114333
1851,male,14397
1852,male,41211
1425,male,46332
1794,male,68774
361,male,47792
475,male,46979
1853,male,49207
216,male,55536
216,male,6793
1817,male,51241
1854,female,8316
1250,male,41215
541,male,182756
69,male,44115
894,male,40378
1479,male,38363
206,male,3007
761,male,59408
646,male,26891
1855,male,39039
883,male,52111
1856,male,13630
1068,male,14234
257,male,49110
1244,male,65726
1857,female,41123
761,male,44442
1858,male,71317
1859,male,64340
1401,male,38368
1860,male,68849
1182,male,43539
1861,male,62103
1032,male,44147
368,male,43434
519,male,45958
1862,male,34208
1205,male,36940
1360,male,45269
487,male,71701
1863,male,80545
1864,male,87387
1865,male,13834
345,male,52998
1651,female,31031
1866,male,48486
366,male,56648
460,male,95043
484,female,93669
1867,female,47088
997,male,147622
1868,male,49787
204,male,64782
204,male,96118
1869,male,46420
1870,male,54523
1871,male,45324
873,male,33996
507,female,15436
1380,male,39358
141,male,6320
1872,male,47979
1873,male,48838
1874,male,37234
894,male,52320
196,male,51618
1875,male,35395
689,male,38340
1288,male,37710
938,male,48946
153,male,65041
561,male,32234
560,male,12823
1876,male,63290
487,male,71395
466,male,56693
21,male,40882
424,male,62789
1213,male,95453
997,male,70800
291,male,60234
1877,male,1906
1878,male,49901
1495,male,234942
1879,male,44441
1880,female,57489
1881,male,49322
95,male,44009
1882,male,46829
1577,male,37080
1008,male,40149
1883,male,10817
141,male,31300
1884,male,39988
1883,male,36115
1885,male,31283
898,male,10018
1181,male,52587
1495,male,25908
1495,male,117042
1886,male,81219
460,male,27072
1887,male,62337
412,male,53156
1888,male,39839
320,male,10097
204,male,51143
1889,male,20495
1890,male,56448
220,female,46207
1891,male,33107
86,male,33870
1892,male,37866
1893,male,46838
1894,male,45301
1259,male,32407
1895,female,38054
1896,male,41515
1142,male,21136
1897,male,31850
128,male,39967
881,male,37533
1646,male,18381
1841,male,8995
1898,male,7210
1760,male,16987
479,male,46138
1495,male,247112
1532,female,46689
1899,male,55584
1900,male,89126
1059,male,15548
1901,male,49616
278,male,49009
1902,male,46528
842,male,42138
1903,male,14070
1904,male,46387
1336,male,54723
1788,male,198391
1716,female,46820
1604,male,79118
109,male,62570
655,male,63892
655,male,40650
1905,female,17605
1393,male,53267
1906,male,122019
1907,male,78117
1720,male,36241
333,male,75363
359,male,25051
455,male,4798
800,male,132332
1908,male,1543
1909,male,57448
558,male,99372
1910,male,24403
1088,female,25259
1911,male,14556
1912,female,35052
1094,male,55061
1913,male,33146
98,male,42175
1914,male,48471
1915,male,1244
1469,female,25695
671,male,32319
1646,male,61783
1916,male,43936
1092,male,47909
1173,male,12811
185,male,68757
1884,male,39993
1917,male,54160
400,male,89704
1918,male,13652
1919,male,27522
1920,male,44963
1917,male,74289
1921,male,34013
1099,female,53596
1922,male,62976
1393,male,85550
551,male,72852
689,male,48954
222,male,32122
1401,male,93553
1393,male,86267
651,male,104364
234,male,50900
1923,male,35831
1159,male,39029
1924,male,8418
1917,male,47578
1638,male,48138
1925,male,45772
1360,male,11788
1926,male,82792
173,male,79180
142,male,50204
929,male,53045
593,male,30432
1927,male,85886
229,male,39513
319,male,46789
451,male,30901
460,male,81217
1828,male,32520
1928,male,37618
297,male,51971
185,male,64441
383,male,31987
1929,male,14538
206,male,174958
1930,female,33997
1615,male,14525
1931,male,43088
471,male,36505
1932,male,83013
1933,male,42171
1199,male,50725
1934,male,31890
1183,male,33228
1715,male,37714
1533,male,51200
595,male,45714
206,male,63702
1472,male,28874
159,male,57703
885,male,56092
1935,male,31162
1936,male,20722
863,male,29865
1268,male,18143
104,male,13957
1767,male,13461
297,male,51447
400,male,59490
1194,female,49730
1613,male,45612
1616,male,38684
761,male,48243
833,female,46458
1153,male,42167
1937,female,57409
1603,female,2010
1938,male,58232
1939,male,37405
1881,male,29436
1724,male,19611
208,male,153041
1940,male,211331
1712,male,95242
1845,male,45189
437,male,15837
348,male,48650
173,male,44087
1941,male,44898
1405,male,39356
423,male,28802
1942,male,50359
1943,male,64484
1111,male,75725
456,male,97149
1944,female,48596
1945,male,31412
1946,male,41273
516,male,54194
204,male,30734
204,male,51141
999,male,29043
1251,male,50456
865,male,49334
1947,male,86750
204,male,39284
1948,female,51423
1949,male,54527
128,male,57695
1950,male,126596
989,male,62215
1786,male,12221
1380,male,47904
94,male,72026
94,male,77124
1011,male,12078
1512,male,76816
1101,male,51520
1671,male,8904
94,male,48515
1951,male,43817
1305,male,35619
1952,male,62255
10,male,44555
186,male,54083
1953,male,57082
412,male,37041
517,male,86225
1954,male,46175
776,male,55836
1721,male,1115
1955,male,54524
1393,male,57859
616,male,46738
890,male,40041
1956,male,24810
1957,male,30335
1886,male,188505
1073,male,115427
1600,male,49853
1958,female,50780
1959,male,47518
569,male,59436
745,male,63831
1521,male,52077
1960,male,22882
1961,male,43692
198,male,57276
199,male,87349
208,male,47489
1962,male,43616
484,female,78789
1963,male,58529
1962,male,104505
1722,male,83230
1708,male,55700
204,male,113653
204,male,97211
1964,male,37206
1965,male,59678
1966,male,59468
442,male,34184
1967,male,49020
1968,female,52918
1158,female,79072
739,male,126108
1177,male,61475
1316,male,84823
1969,male,34835
798,male,185579
1970,male,13137
1971,male,47171
1972,male,58446
1973,male,44219
1974,male,19963
1975,male,36784
424,male,62382
187,male,18888
1273,male,18125
424,male,42150
364,male,53256
53,male,59065
593,male,12513
487,male,96394
1622,male,25867
388,male,58257
1393,male,86262
1347,male,37832
322,male,12432
1215,male,98060
1092,male,95482
1829,male,67236
1976,male,42516
186,male,32691
1393,male,54690
153,male,37189
1068,male,109048
210,male,21959
388,male,84922
1977,male,59860
1035,male,53404
204,male,60899
136,male,33765
169,male,134168
612,female,51828
1978,male,67913
1979,male,66942
216,male,28480
1459,male,8897
1980,male,56653
198,male,42481
272,female,8888
1947,male,86655
196,male,46995
1981,male,60785
585,female,65016
173,male,94716
361,male,51735
1982,male,69794
253,male,20268
1983,male,49847
705,male,83105
1984,male,13254
1985,male,54384
185,male,57403
1393,male,86261
1986,male,19178
1177,male,88562
1726,male,57361
1515,male,46920
560,male,36956
38,male,43338
1987,male,54326
1988,male,191060
999,male,8462
1989,male,35008
1049,male,47324
730,male,51010
471,male,56810
1002,male,77546
661,female,14688
1990,female,63849
1399,male,70821
1991,male,28793
1992,male,29496
1993,male,50014
1994,male,62206
996,male,46584
1995,male,11604
818,male,41387
129,female,50722
1996,male,82688
1026,male,39413
722,male,9295
38,male,35030
322,male,40794
1997,female,42973
1368,male,47261
1722,male,73930
169,male,111960
127,male,42692
1998,male,46261
1669,male,49913
1999,male,62835
2000,male,80382
111,male,63311
996,male,64320
2001,male,16335
1037,male,63721
161,male,53520
2002,male,69765
1528,male,63579
1947,male,86751
2003,female,54662
224,male,172149
948,male,54797
396,male,74938
2004,male,67532
2004,male,32859
1060,male,407
2005,male,67884
2006,male,50838
2007,male,117478
2008,male,47675
2009,male,99272
1195,male,51072
501,male,39538
114,male,61667
2010,male,60225
2011,male,16092
2012,male,45048
816,male,55785
1091,male,68341
789,male,30867
198,male,103475
1722,male,49974
961,male,64524
2013,male,65081
516,male,63327
1911,male,61404
2014,female,45806
1684,male,166798
1647,male,100033
2015,male,18093
176,male,86920
1708,male,87063
2016,male,101772
2017,male,154623
1156,male,49517
1147,male,60243
228,male,48231
487,male,42266
487,male,94655
2018,male,74725
2019,female,67885
2020,male,37822
1200,male,39517
2021,male,52837
1073,male,81401
883,male,74879
2022,male,74643
2023,female,57714
671,male,105757
2024,male,13687
2025,male,39861
1647,male,115596
1575,male,85743
202,male,45590
1647,male,91094
2026,male,148284
1085,male,56345
2027,male,148327
2028,male,129427
2029,female,60421
2030,male,33592
124,male,30043
1795,male,86440
465,male,63025
351,male,88922
185,male,125039
185,male,48778
442,male,74810
2031,male,83015
219,male,47496
2032,male,80115
1248,male,58878
425,male,37239
1876,male,76853
744,male,39254
2033,male,208309
2034,male,73262
2035,male,9345
2036,male,61267
2037,male,60981
2038,male,172004
400,male,162451
2039,female,49452
2040,male,109991
2041,male,76543
1827,male,71933
690,female,71859
2042,male,79094
24,male,52451
2043,male,70925
366,male,18916
2044,male,62728
755,male,46724
48,male,72113
2045,male,71821
451,male,23807
2046,female,71157
2047,male,113105
634,male,70500
1382,male,53487
1564,male,76025
412,male,43845
579,male,42696
2048,male,12838
400,male,140003
2049,male,58069
90,male,69668
853,male,47342
1109,male,70670
1886,male,139467
68,male,61891
856,male,46934
2050,male,82020
2051,male,72494
948,male,79401
281,male,42605
1262,male,17578
2052,male,95448
1526,female,65229
2053,female,25656
2054,female,6360
1011,male,47189
561,male,40592
187,male,19034
4,male,44826
530,male,54421
1879,male,28629
96,female,26738
2055,male,62630
1829,male,84427
34,male,51994
2056,male,121462
400,male,77365
1505,male,75233
1779,male,72875
1724,male,55292
1402,female,9364
2057,male,48014
1342,male,10109
487,male,107327
2058,male,20859
2059,male,75900
1458,male,31208
881,male,64124
487,male,30784
1252,male,24185
2060,male,79120
409,male,84473
1722,male,83233
2061,male,38336
2062,male,39463
175,male,35841
2001,male,53457
2063,male,172908
1003,male,43444
602,male,66488
1795,male,77635
375,male,182129
2064,male,37721
1499,male,62046
419,male,70074
1963,male,59457
2065,male,38264
1890,male,77381
2066,male,87911
1722,male,83229
497,male,66150
2067,male,54157
682,male,25653
2068,male,101173
2069,male,103597
2070,male,22075
2071,male,61896
21,male,83552
551,male,89456
2072,male,118204
2073,female,17775
2074,female,70955
2075,male,20186
1980,male,99642
150,male,123712
398,male,65754
2076,male,71469
1577,male,73873
2077,male,52274
732,male,63207
2078,male,2349
2079,male,53505
453,male,45138
787,male,77866
1786,male,95538
244,male,184795
2080,female,71688
2081,male,65233
2082,male,72721
2083,male,72842
2070,male,57829
1595,male,38541
734,male,75174
81,male,55741
755,male,37038
83,male,8368
487,male,60938
501,male,70435
2084,male,15044
1929,male,34179
530,male,78450
2085,female,82321
150,male,123690
141,male,63230
1822,male,56815
2086,male,58251
977,male,125316
1917,male,21613
1049,male,40939
686,male,66436
2087,male,50357
1820,male,82269
232,female,54436
1370,male,21864
475,male,90770
45,female,73686
456,male,43095
10,male,76758
798,male,45176
2088,male,42968
2089,female,73562
1555,female,80591
1413,male,85949
2090,female,101520
2091,male,56126
2092,male,38371
1271,male,14224
1600,male,80125
2093,female,52850
1335,male,57400
1969,male,192695
2094,male,15167
2095,male,79133
2096,male,25143
425,male,54146
1646,male,78480
1177,male,92670
2097,male,37621
911,male,51999
2010,male,43459
2098,female,29483
299,male,81870
2099,male,14933
998,male,147621
2100,male,31400
2101,male,35671
2102,male,77459
2024,male,70374
1520,male,105983
2103,male,73936
186,male,59045
2067,male,57243
581,male,29694
2104,male,144454
1066,male,77495
1794,male,32708
2105,male,45569
1208,male,48458
2106,female,116231
2107,male,52264
1268,male,79707
1228,male,214349
999,male,46813
485,male,77669
2108,female,59974
2025,male,119364
1793,male,46101
185,male,288291
1918,male,52349
2109,male,77949
1450,male,45595
2110,male,63493
1102,male,25435
2111,male,81390
411,male,28063
2112,male,67748
763,male,42147
2113,male,83195
2114,male,64992
787,male,33569
212,male,81025
2115,male,89191
2116,male,42998
485,male,100656
2116,male,28533
2117,male,81342
2118,male,51991
928,male,43309
613,male,72551
1253,male,85033
2119,male,92182
2120,male,75778
1285,male,70436
945,male,45993
790,male,73872
2121,male,28715
2122,male,109979
2123,male,60405
2124,male,18591
2056,male,84660
2125,female,75802
2126,male,84820
2127,male,19757
800,male,74402
2128,male,68752
2129,male,48008
1093,male,17347
530,male,106373
2130,male,28238
1410,male,89287
2091,male,253808
1907,male,148371
355,male,88478
408,male,62213
2131,male,58390
2132,female,40161
1314,female,77957
2133,male,63946
2134,male,79934
2135,male,111188
144,male,93084
2136,male,110573
487,male,167408
1444,male,78206
2137,male,72197
1455,female,26864
2138,male,79990
2139,male,169747
1403,female,86555
2140,male,48392
2141,male,106020
359,male,79382
455,male,61296
2142,male,80151
2143,male,45244
686,male,44473
1980,male,37000
2144,male,169652
1456,female,79995
1540,male,12255
228,male,49014
1190,male,72334
2145,male,68818
2146,male,20847
361,male,48210
2147,male,48393
189,male,66956
2148,male,46469
2149,male,86467
569,male,81836
2150,male,44877
2151,male,96399
2152,male,40171
2153,male,34494
2056,male,26974
318,male,83770
1578,male,76333
2154,male,148811
2155,male,86985
190,male,42226
463,male,46223
921,male,61111
1907,male,264393
1593,male,131653
2156,male,52311
2157,male,11680
1116,male,31218
2158,male,75810
796,male,32050
2159,male,51794
1740,male,53804
157,male,83191
2160,male,93676
2161,male,86593
1144,male,43852
1161,male,102431
2162,male,64635
328,male,25048
2163,male,73943
2164,male,65035
53,male,103747
1313,male,35402
1586,male,51365
2165,male,76696
2166,male,122924
1593,male,131997
424,male,58383
1347,male,21145
2167,male,70872
2168,male,49958
1593,male,133523
410,male,43121
761,male,133373
2169,male,71719
641,male,34800
2170,male,84383
185,male,126420
1907,male,104241
1458,male,93188
2169,male,95506
2091,male,208579
2171,male,79224
484,female,93934
1321,male,84289
2172,male,1556
430,male,83539
204,male,42152
579,male,71725
802,male,202043
2173,female,216035
531,male,77883
1421,male,48034
2174,female,83540
1593,male,134012
2175,male,12677
2176,male,84344
424,male,86785
1191,male,37661
2177,male,59967
1671,male,122080
2178,male,70808
2179,male,71827
1459,male,149145
1475,female,77461
1003,male,117408
747,male,89455
2180,male,84347
775,male,42399
1011,male,106124
2145,male,38091
319,male,103663
541,male,38719
1215,male,148408
1603,female,255948
1228,male,128203
1178,male,88273
657,male,5422
671,male,42203
2181,male,91913
1817,male,110160
2136,male,64897
2182,male,104306
678,male,97365
2183,male,42628
1554,male,41996
2184,male,103640
2185,male,57230
541,male,43687
2186,male,71720
1921,male,537
497,male,90125
442,male,151232
755,male,64291
1012,male,71723
1473,male,86838
2187,male,109843
180,male,99579
1230,male,84284
797,male,57722
94,male,108512
395,male,45000
369,male,50845
2169,male,95508
464,male,60985
2188,male,135368
1026,male,9736
2189,male,75244
1782,male,84172
364,male,83542
1306,male,133557
2190,male,72245
73,male,126797
2191,male,84287
2192,male,65049
1395,male,128248
132,male,71730
1251,male,96724
5,male,87827
1705,male,26405
212,male,133458
2193,male,84308
2194,male,24617
58,male,77878
924,male,88564
2046,female,14720
646,male,86837
1091,male,98631
2195,male,62580
410,male,20528
2196,male,40343
1213,male,121602
2197,male,58790
1262,male,72976
601,male,37343
147,female,91549
455,male,63172
2198,male,25746
410,male,49363
1974,male,13728
2199,male,22969
438,male,32070
2200,male,114958
310,male,97614
2201,male,16277
2202,male,185147
2203,male,129609
2204,female,62069
270,male,48161
1459,male,80440
542,male,18666
542,male,46111
330,male,10792
542,male,18758
542,male,18735
542,male,46124
2205,male,40900
2206,male,91333
1538,male,152795
762,male,96821
914,male,104718
687,female,80220
1393,male,85525
20,male,34280
641,male,76349
2207,male,81179
1721,male,88284
2208,male,15770
299,male,20811
1037,male,10852
8,male,87504
627,male,48599
369,male,63481
2209,male,83738
1114,male,80717
23,male,76609
2052,male,8941
2210,male,147590
2211,male,127501
2212,male,125490
1923,male,11540
383,male,84636
383,male,116800
2213,male,82654
128,male,38414
171,male,85542
2214,male,64792
806,male,29722
460,male,70410
1457,male,80278
1360,male,82695
2215,male,44732
2216,male,121826
2217,male,14419
757,male,135390
615,male,98232
274,male,43767
222,male,98932
322,male,47953
680,male,24446
1312,male,48490
2218,male,85549
463,male,94135
1974,male,35436
2219,male,4412
1008,male,44165
2220,male,50021
246,male,133694
755,male,4910
2221,male,71208
1116,male,116613
2222,male,38010
2118,male,151826
907,male,138376
2223,male,4171
2224,male,48742
2225,male,115276
2226,male,22066
2227,male,46500
2228,male,87496
1246,male,98339
2229,male,46953
851,male,79528
1876,male,85533
1397,male,103740
2230,female,53445
2231,male,100592
1806,female,102000
2232,male,132232
2233,male,89501
96,female,121872
1528,male,84336
2234,male,137285
2235,male,68178
2236,male,53861
2237,male,121455
1514,female,91186
912,male,288151
2018,male,117974
2238,male,60304
2239,male,20088
1413,male,39750
2240,male,91679
961,male,74397
2241,male,76848
2242,male,87499
2243,male,114962
1130,male,127864
1985,male,93858
539,female,89750
1347,male,70793
2244,male,257604
1049,male,123648
2245,male,45316
2084,male,34843
1822,male,110398
825,female,121598
1055,male,147815
2246,male,207655
2247,male,60011
1192,female,121835
1362,male,127370
2248,male,103205
2249,male,98205
2250,female,130750
2251,male,123678
920,female,46226
2252,male,59912
2253,male,134215
2254,male,136080
2255,male,134411
1106,male,73293
89,male,133783
2256,male,130739
2257,male,236035
1156,male,159480
2258,male,59255
294,male,74052
136,male,139244
2259,male,14850
316,male,44158
445,male,42455
879,male,127372
2260,male,60534
2261,male,140443
2262,male,4868
2263,male,51853
2264,male,117978
2265,male,150117
840,male,30198
111,male,144789
492,male,72882
2266,male,107250
2006,male,167305
2267,male,43550
297,male,121875
764,male,62878
882,male,18034
1062,male,96535
2268,male,23790
2269,male,60579
805,male,136698
69,male,68727
1003,male,102524
380,male,54093
1852,male,133698
1854,female,85449
1181,male,92484
2270,male,59963
2271,male,24527
771,female,126250
2272,male,78056
2273,male,103707
1472,male,110420
1752,male,43023
2274,male,78432
1690,male,84204
1753,male,106021
31,male,44865
2275,male,183015
2276,male,18089
388,male,42603
2277,male,91073
1440,male,20181
1434,male,2966
2278,male,42587
1223,male,70057
2279,male,88176
2280,male,159011
2281,male,74257
1828,male,19156
1205,male,48254
186,male,112823
2282,male,14921
2283,male,19568
423,male,27699
2284,male,86023
195,male,64682
400,male,100224
2045,male,61904
708,male,8768
561,male,72834
2285,male,60270
400,male,48227
1343,male,39386
1093,male,149101
2286,male,149155
1403,female,128216
2067,male,156236
1013,male,20803
1682,male,133082
2287,male,83382
954,male,77987
2288,male,86282
412,male,84038
1147,male,152780
2018,male,42151
1778,male,26146
1687,male,137182
2289,male,121986
2290,male,104755
1003,male,128873
184,male,60152
2291,male,80034
2292,male,123103
1930,female,166666
2293,male,176182
2294,male,84302
2295,male,49343
2296,male,99453
929,male,28271
1440,male,184125
2297,male,38540
541,male,32596
2298,male,124227
420,male,176339
2299,male,63923
269,male,92620
1862,male,116811
647,male,101998
2300,male,111083
2301,male,72660
1203,male,128215
129,female,121873
1247,male,75945
1736,male,182499
227,female,121677
2142,male,40244
2302,male,224600
2303,male,6636
2304,male,160085
484,female,104739
1684,male,167494
817,male,39544
2305,male,103620
2306,male,82134
445,male,58293
2307,female,126277
983,male,107985
2308,male,136418
169,male,120555
2309,male,121936
2152,male,124157
2310,male,77449
290,male,109099
2311,male,141733
2312,male,20223
2313,male,112198
1853,male,127846
2314,male,159166
2315,male,116432
268,male,133339
2316,male,77663
2317,male,77173
2018,male,179111
1217,male,178809
2318,male,39308
125,male,87245
2319,male,17303
2320,male,59558
2321,male,120393
2322,male,115046
89,male,160139
2323,male,168138
1382,male,179144
1421,male,31354
1658,female,11144
1658,female,11614
2019,female,121831
2324,male,44796
2325,male,26450
2120,male,177699
38,male,42502
2326,male,76544
642,male,157862
2327,male,59735
1189,male,115348
403,male,149870
1482,male,47559
661,female,184020
2328,male,72968
2329,female,157360
2330,male,62755
2331,male,45109
2332,male,128133
862,male,122906
564,male,30689
593,male,91690
1440,male,66608
2333,male,51166
2334,male,66148
183,male,39005
2335,female,129432
2336,male,138496
1411,male,168496
2337,male,33196
2338,male,2911
331,female,111190
2339,male,37845
251,male,50674
2340,male,136336
564,male,135812
2341,male,107355
219,male,118293
1037,male,75465
903,male,146223
1309,male,146227
1838,female,126321
2342,male,49802
276,male,86274
1180,male,17282
640,male,49047
1303,male,138030
1199,male,212716
2343,male,122597
2344,male,156711
496,male,96721
58,male,112205
1599,male,27885
2345,male,28320
1140,male,108564
1266,male,40950
2346,male,34937
1277,female,121676
2347,male,127878
2348,male,71700
1525,male,85656
1770,male,81857
1409,male,134394
220,female,179109
944,male,45756
944,male,2093
630,male,41889
1231,male,23385
2349,male,15810
1344,male,157820
1969,male,51452
465,male,27232
2350,male,25377
2351,male,256382
2352,male,25584
2353,male,158445
1579,male,152584
368,male,122089
558,male,51947
2354,male,128081
1455,female,188761
2355,male,97790
2356,male,49393
2357,female,65481
2358,male,128089
2359,male,190754
2360,male,49162
2361,male,34461
94,male,100461
2362,male,14143
2363,male,4479
1615,male,210708
2364,male,115442
2365,male,56290
2366,male,85889
2367,male,91745
2161,male,214100
1037,male,172782
2368,male,139651
291,male,55370
315,male,162903
2369,male,29368
748,male,74674
293,male,109091
2370,female,81622
710,male,30478
1967,male,146015
1564,male,76203
2371,male,209406
1589,male,160118
2372,male,95006
1298,male,214217
2373,female,50441
2318,male,37342
2374,male,225975
1026,male,4519
2375,male,133200
2376,male,55208
2368,male,66538
2377,male,124075
2192,male,193212
497,male,162215
682,male,123377
2378,male,121565
2379,male,127880
35,male,121674
2380,male,118153
2380,male,155399
2381,female,191421
2382,male,21776
2383,male,19039
2384,male,87380
2385,male,203833
198,male,42461
881,male,153820
2380,male,46997
1923,male,58258
3,male,169219
1374,male,124517
907,male,218329
1243,male,121642
461,male,202436
1091,male,80662
1771,male,64534
1974,male,200713
2386,male,110919
681,female,201749
2387,male,51859
743,male,30877
2388,female,4839
1495,male,46793
682,male,155096
1482,male,192136
2389,male,180048
1645,male,209282
237,male,58043
2390,male,152601
1525,male,39260
297,male,184314
345,male,54236
2391,male,177203
83,male,57047
1600,male,115023
360,male,132141
2392,male,140823
317,male,49852
169,male,38792
2393,male,45130
409,male,29130
409,male,29565
787,male,127913
409,male,29128
2394,male,59993
409,male,29129
727,male,25866
2065,male,213015
2395,male,82362
1132,male,110415
1013,male,20878
1087,male,166271
2396,male,37168
2397,male,39055
2398,male,67737
2399,male,86331
2037,male,103742
1413,male,62989
1147,male,43766
1698,male,91551
1339,male,5995
2400,male,246314
2401,male,117467
2402,male,228407
1753,male,169881
1683,male,174928
742,male,214139
2229,male,25583
1568,male,186929
1658,female,46445
2403,male,225747
557,male,28981
506,male,69406
2404,female,230864
848,male,13194
238,male,32616
2405,male,183654
2406,male,257618
2407,male,15826
2408,male,191714
2409,male,199177
1872,male,107445
2410,male,245775
2411,male,8434
77,male,122796
2068,male,111473
691,male,153158
359,male,177945
692,male,118289
1344,male,109391
2412,male,190880
1458,male,27093
1156,male,16076
786,male,110391
2413,male,75404
2414,male,6418
456,male,31334
245,male,240916
1829,male,221667
1519,male,51259
2415,female,159037
1799,male,102207
2416,male,31769
2417,male,2442
556,male,55922
665,male,10958
2418,male,118011
2419,male,159932
2420,male,37351
442,male,33998
2421,male,255576
2422,male,266549
2423,male,71622
2422,male,288526
861,female,174671
1541,male,56647
240,male,24475
2424,male,92834
2425,male,19199
2426,male,104086
2427,male,36075
2428,male,137968
1408,male,173185
1228,male,29007
1413,male,48397
616,male,181886
2429,male,112575
1962,male,186992
1817,male,184352
2430,male,136437
1413,male,17940
9,male,157841
1166,male,295841
2431,male,11927
711,male,19400
465,male,40352
960,male,47831
691,male,44516
603,male,66892
1644,male,60025
1240,male,152760
1380,male,150093
2432,male,97794
621,male,24685
455,male,103717
2433,male,25519
274,male,47100
1852,male,141043
48,male,197082
423,male,84362
2434,male,122435
2435,male,37585
183,male,157834
1878,male,210913
2436,male,20493
621,male,71055
2437,male,17684
2438,male,30127
184,male,212721
2439,male,182246
2414,male,120467
2440,male,201086
2441,male,125680
484,female,86814
1255,male,187028
1681,male,252841
1521,male,248507
1861,male,220286
347,male,157336
1183,male,153652
2442,male,192102
1638,male,225574
171,male,158914
192,male,95243
2276,male,159095
2443,female,117375
1268,male,198375
1683,male,48263
2444,male,79073
1713,male,10574
1220,male,49001
2445,male,47459
2446,male,168245
2447,male,37316
2448,male,128246
1103,male,45384
2449,male,20626
2438,male,73624
2450,male,79194
1713,male,148044
1259,male,20695
536,male,97370
2451,male,136797
331,female,38049
2452,male,68713
1743,male,144728
2453,male,96920
2454,male,62156
128,male,209355
1091,male,134350
1140,male,39293
2074,female,157690
481,male,85620
2455,male,45007
1378,male,31214
270,male,168399
1067,female,114172
911,male,209276
2456,male,256628
128,male,38080
1334,male,56415
1705,male,42216
652,male,27196
1917,male,29290
2457,male,5494
1458,male,70993
247,male,99119
900,male,65674
190,male,253239
818,male,53168
1258,male,192134
1916,male,186997
2458,male,218931
76,male,119360
682,male,215743
1793,male,64527
1421,male,190955
908,male,9753
1635,male,213386
1683,male,94344
87,male,29854
2270,male,256474
2459,female,96769
572,male,191294
2460,male,211078
1705,male,70417
2461,male,264482
1407,male,158091
1035,male,64349
1683,male,48591
2462,male,77528
725,male,42733
2463,male,127495
2183,male,74241
1978,male,157832
2464,male,244509
2465,male,30844
605,male,197796
2466,male,127702
2467,male,157353
1266,male,153641
320,male,77333
2468,male,59726
256,male,25951
8,male,209350
2469,male,199341
2352,male,145247
2308,male,210479
2011,male,242310
24,male,76649
1391,female,225564
1890,male,61642
1604,male,71721
2470,male,195841
2471,male,110958
2472,female,205601
2473,male,30648
911,male,94478
1724,male,44263
1303,male,197562
671,male,10244
866,male,55589
58,male,240832
2474,male,124905
2270,male,212231
1303,male,42092
1303,male,41781
2346,male,209091
1003,male,49634
