Country Name,Country Code,Series,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, male (%)",UIS.NARA.AGM1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, male (%)",UIS.NARA.AGM1.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, male, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, female (%)",UIS.NARA.AGM1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, male (%)",UIS.NARA.AGM1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, female (%)",UIS.NARA.AGM1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, male (%)",UIS.NARA.AGM1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, female (%)",UIS.NARA.AGM1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, male (%)",UIS.NARA.AGM1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, both sexes (%)",UIS.NARA.AGM1.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, female (%)",UIS.NARA.AGM1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, male (%)",UIS.NARA.AGM1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, both sexes (%)",UIS.NARA.AGM1.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female (%)",UIS.NARA.AGM1.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male (%)",UIS.NARA.AGM1.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male, adjusted location parity index (LPIA)",UIS.NARA.AGM1.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%)",UIS.NARA.AGM1.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, female (%)",UIS.NARA.AGM1.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, female, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, female (%)",UIS.NARA.AGM1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, male (%)",UIS.NARA.AGM1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, male (%)",UIS.NARA.AGM1.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, male, adjusted wealth parity index (WPIA)",UIS.NARA.AGM1.URB.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, female (%)",UIS.NARA.AGM1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, male (%)",UIS.NARA.AGM1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, female (%)",UIS.NARA.AGM1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, male (%)",UIS.NARA.AGM1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, female (%)",UIS.NARA.AGM1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, male (%)",UIS.NARA.AGM1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, adjusted gender parity index (GPIA)",UIS.NARA.AGM1.URB.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, both sexes (%)",UIS.NARA.AGM1.URB.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, female (%)",UIS.NARA.AGM1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, male (%)",UIS.NARA.AGM1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",UIS.NERA.AGM1.GPIA.CP,..,..,..,..,..,..,..,..,0.98148,0.91193,1.01893,1.01292,0.94283,1.02452,1.02393,0.99995,0.99434,0.99807,1.00057,1.00011,1.00057,0.99831,0.99999,1.00711,1.00416,1.00665,1.0037,1.00335,..,..
Germany,DEU,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",UIS.NERA.AGM1,..,..,..,..,..,..,..,..,83.37739,81.71891,87.54241,89.96396,90.70585,87.6112,87.75722,93.04173,92.49876,93.42025,94.58757,96.84013,96.13405,95.52959,98.66246,99.55753,98.0371,99.65813,98.75089,98.83738,..,..
Germany,DEU,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",UIS.NERA.AGM1.F,..,..,..,..,..,..,..,..,82.57907,77.86504,88.40011,90.56375,87.97194,88.72617,88.8467,93.03956,92.22973,93.32773,94.61508,96.84582,96.16237,95.44667,98.66171,99.92221,98.24688,100,98.93907,99.00785,..,..
Germany,DEU,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",UIS.NERA.AGM1.M,..,..,..,..,..,..,..,..,84.13707,85.38491,86.7266,89.39346,93.30653,86.5503,86.72018,93.04379,92.75492,93.50832,94.56139,96.83471,96.10711,95.60832,98.66318,99.21206,97.8385,99.33457,98.57312,98.67654,..,..
Germany,DEU,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2884997,2970435.5,3014045.5,3090459,3164317.5,3244126,..,..
Germany,DEU,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1399209.5,1441676.5,1462794,1499470.5,1533257,1572178.5,..,..
Germany,DEU,"Enrolment in early childhood education, male (number)",UIS.E.0.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1485787.5,1528759,1551251.5,1590988.5,1631060.5,1671947.5,..,..
Germany,DEU,"Enrolment in early childhood educational development programmes, both sexes (number)",UIS.E.01.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,677874,745835.5,783541.5,821091,856804.5,885609,..,..
Germany,DEU,"Enrolment in early childhood educational development programmes, female (number)",UIS.E.01.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,331211.5,363316,381453,399760.5,417044,431031.5,..,..
Germany,DEU,"Enrolment in early childhood educational development programmes, male (number)",UIS.E.01.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,346662.5,382519.5,402088.5,421330.5,439760.5,454577.5,..,..
Germany,DEU,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,..,2404776,2415757,2233768,2332924,2343520,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2207123,2224600,2230504,2269368,2307513,2358517,..,..
Germany,DEU,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,..,..,1171666,1172391,1071943,1119301,1135740,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1067998,1078360.5,1081341,1099710,1116213,1141147,..,..
Germany,DEU,"Enrolment in pre-primary education, male (number)",UIS.E.02.M,..,..,1233110,1243366,1161825,1213623,1207780,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1139125,1146239.5,1149163,1169658,1191300,1217370,..,..
Germany,DEU,"Gross enrolment ratio, early childhood education, adjusted gender parity index (GPIA)",UIS.GER.0.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99254,0.99374,0.99356,0.99328,0.99152,0.9921,..,..
Germany,DEU,"Gross enrolment ratio, early childhood education, both sexes (%)",UIS.GER.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.59636,72.60229,73.20225,73.90509,73.4939,72.90387,..,..
Germany,DEU,"Gross enrolment ratio, early childhood education, female (%)",UIS.GER.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.32515,72.36849,72.95945,73.64931,73.1727,72.60715,..,..
Germany,DEU,"Gross enrolment ratio, early childhood education, male (%)",UIS.GER.0.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.85368,72.82416,73.43268,74.1478,73.79843,73.18511,..,..
Germany,DEU,"Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA)",UIS.GER.01.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00636,0.99939,0.99808,0.99843,0.99815,0.99782,..,..
Germany,DEU,"Gross enrolment ratio, early childhood educational development programmes, both sexes (%)",UIS.GER.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.32837,36.6014,37.9031,38.80334,39.10496,38.89952,..,..
Germany,DEU,"Gross enrolment ratio, early childhood educational development programmes, female (%)",UIS.GER.01.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.43743,36.59004,37.86581,38.77202,39.0679,38.85593,..,..
Germany,DEU,"Gross enrolment ratio, early childhood educational development programmes, male (%)",UIS.GER.01.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.22482,36.6122,37.93853,38.83309,39.14017,38.94094,..,..
Germany,DEU,"Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA)",UIS.GER.02.GPIA,..,..,0.99909,0.99079,0.96918,0.96858,0.98806,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98871,0.99281,0.99294,0.99242,0.99047,0.99169,..,..
Germany,DEU,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,..,..,89.37701,89.62986,83.2129,87.71938,90.89051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.52376,108.32389,108.79451,109.8634,109.1274,108.52688,..,..
Germany,DEU,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,..,..,89.33547,89.2052,81.8789,86.28539,90.33109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.89729,107.92282,108.39859,109.43412,108.59054,108.06163,..,..
Germany,DEU,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,..,..,89.41651,90.034,84.48285,89.08482,91.42292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.11782,108.70393,109.16972,110.27009,109.63526,108.96665,..,..
Germany,DEU,Number of years of compulsory pre-primary education guaranteed in legal frameworks,UIS.YEARS.FC.COMP.02,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,Number of years of free pre-primary education guaranteed in legal frameworks,UIS.YEARS.FC.FREE.02,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
Germany,DEU,Official entrance age to early childhood educational development (years),UIS.THAGE.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0
Germany,DEU,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Germany,DEU,"Out-of-school children, one year younger than official primary entry age, both sexes (number)",UIS.OFST.AGM1.CP,..,..,..,..,..,..,..,..,137830,146820,98587,78730,72905,97511,96274,53917,56983,48778,39101,22324,26968,30978,9228,3046,13507,2354,8765,8351,..,..
Germany,DEU,"Out-of-school children, one year younger than official primary entry age, female (number)",UIS.OFST.AGM1.F.CP,..,..,..,..,..,..,..,..,70433,86665,44751,36086,45997,43265,42772,26309,28790,24123,18970,10865,13051,15368,4494,261,5867,0,3616,3460,..,..
Germany,DEU,"Out-of-school children, one year younger than official primary entry age, male (number)",UIS.OFST.AGM1.M.CP,..,..,..,..,..,..,..,..,67397,60155,53836,42644,26908,54246,53502,27608,28193,24655,20131,11459,13917,15610,4734,2786,7641,2354,5149,4891,..,..
Germany,DEU,"Out-of-school rate for children one year younger than official age, adjusted gender parity index (GPIA)",UIS.ROFST.AGM1.GPIA.CP,..,..,..,..,..,..,..,..,1.08943,1.33973,0.87392,0.88966,1.44351,0.83822,0.83987,1.00061,1.06759,1.02707,0.99013,0.99649,0.9858,1.0355,1.0011,0.09872,0.81107,0,0.74353,0.74966,..,..
Germany,DEU,"Out-of-school rate for children one year younger than official primary entrance age, both sexes (%)",UIS.ROFST.AGM1.CP,..,..,..,..,..,..,..,..,16.62261,18.28109,12.45759,10.03604,9.29415,12.3888,12.24278,6.95827,7.50124,6.57975,5.41243,3.15987,3.86595,4.47041,1.33754,0.44247,1.9629,0.34187,1.24911,1.16262,..,..
Germany,DEU,"Out-of-school rate for children one year younger than official primary entrance age, female (%)",UIS.ROFST.AGM1.F.CP,..,..,..,..,..,..,..,..,17.42093,22.13496,11.59989,9.43625,12.02806,11.27383,11.1533,6.96044,7.77027,6.67227,5.38492,3.15418,3.83763,4.55333,1.33829,0.07779,1.75312,0,1.06093,0.99215,..,..
Germany,DEU,"Out-of-school rate for children one year younger than official primary entrance age, male (%)",UIS.ROFST.AGM1.M.CP,..,..,..,..,..,..,..,..,15.86293,14.61509,13.2734,10.60654,6.69347,13.4497,13.27982,6.95621,7.24508,6.49168,5.43861,3.16529,3.89289,4.39168,1.33682,0.78794,2.1615,0.66543,1.42688,1.32346,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted gender parity index (GPIA)",UIS.POSTIMUENV.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted location parity index (LPIA)",UIS.POSTIMUENV.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted wealth parity index (WPIA)",UIS.POSTIMUENV.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, both sexes (%)",UIS.POSTIMUENV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, female (%)",UIS.POSTIMUENV.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, male (%)",UIS.POSTIMUENV.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, poorest quintile (%)",UIS.POSTIMUENV.WQ1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, richest quintile (%)",UIS.POSTIMUENV.WQ5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, rural (%)",UIS.POSTIMUENV.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, urban (%)",UIS.POSTIMUENV.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Percentage of enrolment in early childhood education programmes in private institutions (%),UIS.PRP.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.16191,66.87173,66.86729,66.30918,67.00941,67.15661,..,..
Germany,DEU,Percentage of enrolment in early childhood educational development programmes in private institutions (%),UIS.PRP.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.2167,72.6858,72.86321,71.1272,73.02022,73.06249,..,..
Germany,DEU,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,..,..,..,..,61.63563,61.79203,53.98294,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3023,64.92246,64.76101,64.56595,64.77753,64.93898,..,..
Germany,DEU,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)",UIS.ONTRACK.THREE.DOMAINS.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
